**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
2/23/2023 2:15:00 PM	0.406	210	8.228	210	29.775	210	82.2	7.98	210	0.33	210	0.45	210	7.82	210	0.430	210			1023.14244	210	35.4	210	824.91	210	35.5	210	28.46	210	4.66	210		999	7.588	300		999	8.303	210	8.839	330	13.8	13.2		-0.937931	-0.890622		
2/23/2023 2:30:00 PM	0.398	210	8.234	210	29.773	210	82.3	7.99	210	0.29	210	0.45	210	7.82	210	0.419	210			1023.14042	210	35.6	210	767.99	210	34.7	210	45.09	210	3.39	210		999	7.582	300		999	8.298	210	8.831	330	13.8	13.2		-0.938268	-0.891032		
2/23/2023 2:45:00 PM	0.389	210	8.240	210	29.764	210	82.6	8.02	210	0.29	210	0.42	210	7.83	210	0.417	210			1023.13208	210	35.6	210	678.03	210	37.5	210	225.48	210	4.90	210		999	7.583	300		999	8.313	210	8.833	330	13.8	13.2		-0.938180	-0.890930		
2/23/2023 3:00:00 PM	0.430	210	8.255	210	29.761	210	82.9	8.04	210	0.27	210	0.42	210	7.82	210	0.424	210			1023.12782	210	35.7	210	624.69	210	31.6	210	22.66	210	6.21	210		999	7.598	300		999	8.324	210	8.848	330	13.8	13.2		-0.937334	-0.890048		
2/23/2023 3:15:00 PM	0.413	210	8.232	210	29.755	210	82.8	8.04	210	0.31	210	0.42	210	7.83	210	0.424	210			1023.12665	210	35.9	210	542.25	210	32.9	210	132.39	210	5.05	210		999	7.595	300		999	8.311	210	8.845	330	13.8	13.2		-0.937511	-0.890256		
2/23/2023 3:30:00 PM	0.404	210	8.231	210	29.754	210	82.8	8.03	210	0.28	210	0.44	210	7.83	210	0.411	210			1023.12541	210	36.3	210	467.47	210	36.0	210	118.59	210	3.15	210		999	7.595	300		999	8.310	210	8.845	330	13.8	13.1		-0.937526	-0.890243		
2/23/2023 3:45:00 PM	0.419	210	8.229	210	29.753	210	82.8	8.03	210	0.33	210	0.44	210	7.83	210	0.422	210			1023.12556	210	37.0	210	408.02	210	36.4	210	55.31	210	5.18	210		999	7.591	300		999	8.307	210	8.841	330	13.8	13.1		-0.937716	-0.890448		
2/23/2023 4:00:00 PM	0.399	210	8.224	210	29.747	210	82.6	8.03	210	0.31	210	0.46	210	7.83	210	0.428	210			1023.12131	210	36.8	210	325.38	210	32.4	210	40.86	210	4.13	210		999	7.602	300		999	8.297	210	8.852	330	13.8	13.1		-0.937133	-0.889854		
2/23/2023 4:15:00 PM	0.430	210	8.237	210	29.743	210	82.4	8.00	210	0.40	210	0.47	210	7.82	210	0.419	210			1023.11675	210	37.0	210	267.14	210	33.6	210	38.96	210	3.58	210		999	7.603	300		999	8.298	210	8.853	330	13.8	13.0		-0.937078	-0.889816		
2/23/2023 4:30:00 PM	0.419	210	8.204	210	29.746	210	82.3	8.00	210	0.38	210	0.47	210	7.82	210	0.431	210			1023.12318	210	36.1	210	205.04	210	33.9	210	108.44	210	5.46	210		999	7.609	300		999	8.297	210	8.858	330	13.8	13.0		-0.936763	-0.889539		
2/23/2023 4:45:00 PM	0.412	210	8.209	210	29.745	210	82.5	8.01	210	0.46	210	0.47	210	7.82	210	0.418	210			1023.12134	210	36.5	210	153.90	210	31.9	210	82.37	210	5.58	210		999	7.612	300		999	8.289	210	8.862	330	13.8	13.0		-0.936546	-0.889317		
2/23/2023 5:00:00 PM	0.443	210	8.204	210	29.745	210	82.3	7.99	210	0.46	210	0.49	210	7.82	210	0.426	210			1023.12359	210	35.9	210	92.66	210	33.0	210	85.29	210	5.54	210		999	7.606	300		999	8.277	210	8.856	330	13.8	13.0		-0.936916	-0.889652		
2/23/2023 5:15:00 PM	0.421	210	8.213	210	29.745	210	82.3	7.99	210	0.49	210	0.48	210	7.82	210	0.420	210			1023.12126	210	35.4	210	60.70	210	32.8	210	87.62	210	3.69	210		999	7.605	300		999	8.291	210	8.855	330	13.8	12.8		-0.936938	-0.889694		
2/23/2023 5:30:00 PM	0.418	210	8.185	210	29.747	210	82.3	8.00	210	0.43	210	0.50	210	7.82	210	0.415	210			1023.12663	210	35.0	210	25.60	210	37.6	210	69.85	210	3.84	210		999	7.607	300		999	8.283	210	8.856	330	13.8	12.8		-0.936876	-0.889670		
2/23/2023 5:45:00 PM	0.416	210	8.214	210	29.743	210	82.1	7.98	210	0.48	210	0.49	210	7.82	210	0.417	210			1023.11916	210	34.3	210	6.62	210	35.3	210	88.82	210	4.23	210		999	7.597	300		999	8.271	210	8.846	330	13.8	12.8		-0.937437	-0.890189		
2/23/2023 6:00:00 PM	0.414	210	8.206	210	29.732	210	82.2	7.98	210	0.44	210	0.48	210	7.82	210	0.408	210			1023.11223	210	33.8	210	0.75	330	35.5	210	95.33	210	5.19	210		999	7.599	300		999	8.265	210	8.849	330	13.8	12.7		-0.937283	-0.890071		
2/23/2023 6:15:00 PM	0.433	210	8.184	210	29.741	210	82.2	7.99	210	0.50	210	0.48	210	7.82	210	0.426	210			1023.12172	210	33.6	210	0.17	330	32.7	210	90.76	210	4.25	210		999	7.594	300		999	8.274	210	8.843	330	13.8	12.6		-0.937601	-0.890357		
2/23/2023 6:30:00 PM	0.431	210	8.179	210	29.738	210	82.2	7.99	210	0.44	210	0.46	210	7.82	210	0.419	210			1023.12016	210	33.0	210	0.17	330	37.8	210	100.95	210	4.55	210		999	7.606	300		999	8.255	210	8.855	330	13.8	12.6		-0.936918	-0.889726		
2/23/2023 6:45:00 PM	0.451	210	8.180	210	29.741	210	82.2	7.99	210	0.48	210	0.46	210	7.82	210	0.417	210			1023.12340	210	32.7	210	0.17	330	33.5	210	96.57	210	4.66	210		999	7.611	300		999	8.251	210	8.860	330	13.8	12.7		-0.936663	-0.889446		
2/23/2023 7:00:00 PM	0.465	210	8.180	210	29.745	210	82.2	7.99	210	0.43	210	0.48	210	7.82	210	0.427	210			1023.12717	210	32.5	210	0.17	330	35.6	210	92.47	210	4.32	210		999	7.613	300		999	8.256	210	8.863	330	13.8	12.6		-0.936534	-0.889299		
2/23/2023 7:15:00 PM	0.429	210	8.209	210	29.748	210	82.1	7.97	210	0.46	210	0.53	210	7.82	210	0.422	210			1023.12417	210	32.3	210	0.17	330	41.1	210	83.35	210	5.22	210		999	7.609	300		999	8.267	210	8.859	330	13.8	12.6		-0.936740	-0.889524		
2/23/2023 7:30:00 PM	0.418	210	8.222	210	29.752	210	82.0	7.96	210	0.43	210	0.51	210	7.82	210	0.416	210			1023.12569	210	32.0	210	0.17	330	38.9	210	93.71	210	5.18	210		999	7.607	300		999	8.285	210	8.856	330	13.8	12.6		-0.936881	-0.889639		
2/23/2023 7:45:00 PM	0.461	210	8.216	210	29.752	210	82.0	7.96	210	0.45	210	0.52	210	7.82	210	0.421	210			1023.12761	210	31.9	210	0.17	330	35.3	210	87.74	210	6.42	210		999	7.607	300		999	8.283	210	8.857	330	13.8	12.6		-0.936843	-0.889613		
2/23/2023 8:00:00 PM	0.446	210	8.190	210	29.756	210	82.0	7.97	210	0.43	210	0.50	210	7.82	210	0.423	210			1023.13406	210	31.7	210	0.17	330	40.3	210	84.06	210	6.47	210		999	7.601	300		999	8.282	210	8.850	330	13.8	12.6		-0.937193	-0.889973		
2/23/2023 8:15:00 PM	0.449	210	8.175	210	29.757	210	82.1	7.98	210	0.46	210	0.54	210	7.82	210	0.408	210			1023.13716	210	31.5	210	0.17	330	39.5	210	74.91	210	4.74	210		999	7.602	300		999	8.274	210	8.852	330	13.8	12.7		-0.937117	-0.889916		
2/23/2023 8:30:00 PM	0.433	210	8.175	210	29.760	210	82.1	7.98	210	0.43	210	0.49	210	7.82	210	0.415	210			1023.13814	210	31.1	210	0.17	330	37.7	210	87.79	210	6.04	210		999	7.599	300		999	8.271	210	8.849	330	13.8	12.6		-0.937305	-0.890072		
2/23/2023 8:45:00 PM	0.463	210	8.215	210	29.758	210	81.9	7.95	210	0.46	210	0.56	210	7.82	210	0.429	210			1023.13239	210	31.1	210	0.17	330	35.5	210	82.24	210	5.23	210		999	7.589	300		999	8.286	210	8.839	330	13.8	12.6		-0.937843	-0.890633		
2/23/2023 9:00:00 PM	0.453	210	8.190	210	29.765	210	82.0	7.97	210	0.43	210	0.53	210	7.82	210	0.424	210			1023.14125	210	30.8	210	0.17	330	39.3	210	77.15	210	6.13	210		999	7.589	300		999	8.262	210	8.840	330	13.8	12.6		-0.937862	-0.890577		
2/23/2023 9:15:00 PM	0.476	210	8.222	210	29.767	210	81.9	7.95	210	0.46	210	0.54	210	7.82	210	0.423	210			1023.13800	210	30.8	210	0.17	330	37.9	210	75.78	210	4.63	210		999	7.593	300		999	8.285	210	8.844	330	13.8	12.6		-0.937614	-0.890348		
2/23/2023 9:30:00 PM	0.444	210	8.162	210	29.763	210	82.1	7.98	210	0.43	210	0.52	210	7.82	210	0.414	210			1023.14328	210	30.8	210	0.17	330	41.3	210	74.81	210	4.71	210		999	7.589	300		999	8.246	210	8.840	330	13.8	12.6		-0.937887	-0.890617		
2/23/2023 9:45:00 PM	0.441	210	8.150	210	29.756	210	82.2	7.99	210	0.47	210	0.47	210	7.82	210	0.421	210			1023.13953	210	30.6	210	0.17	330	37.7	210	79.33	210	4.55	210		999	7.584	300		999	8.243	210	8.834	330	13.8	12.6		-0.938148	-0.890917		
2/23/2023 10:00:00 PM	0.454	210	8.170	210	29.759	210	82.1	7.98	210	0.43	210	0.49	210	7.82	210	0.425	210			1023.13970	210	30.6	210	0.17	330	41.6	210	75.95	210	4.77	210		999	7.570	300		999	8.247	210	8.821	330	13.8	12.6		-0.938919	-0.891653		
2/23/2023 10:15:00 PM	0.453	210	8.155	210	29.755	210	82.1	7.99	210	0.47	210	0.48	210	7.82	210	0.404	210			1023.13854	210	30.6	210	0.17	330	41.8	210	68.72	210	6.11	210		999	7.574	300		999	8.233	210	8.824	330	13.8	12.6		-0.938701	-0.891481		
2/23/2023 10:30:00 PM	0.473	210	8.154	210	29.761	210	82.1	7.99	210	0.42	210	0.50	210	7.82	210	0.417	210			1023.14301	210	30.6	210	0.17	330	39.9	210	73.14	210	5.42	210		999	7.566	300		999	8.235	210	8.817	330	13.8	12.6		-0.939129	-0.891913		
2/23/2023 10:45:00 PM	0.482	210	8.149	210	29.759	210	82.2	7.99	210	0.47	210	0.49	210	7.83	210	0.414	210			1023.14216	210	30.4	210	0.17	330	39.3	210	104.87	210	2.38	210		999	7.564	300		999	8.230	210	8.814	330	13.8	12.6		-0.939294	-0.892045		
2/23/2023 11:00:00 PM	0.468	210	8.143	210	29.755	210	82.2	7.99	210	0.44	210	0.47	210	7.82	210	0.422	210			1023.13990	210	30.4	210	0.17	330	42.3	210	42.71	210	1.99	210		999	7.565	300		999	8.230	210	8.816	330	13.8	12.6		-0.939202	-0.891939		
2/23/2023 11:15:00 PM	0.467	210	8.158	210	29.754	210	82.1	7.98	210	0.47	210	0.48	210	7.82	210	0.418	210			1023.13707	210	30.4	210	0.17	330	40.4	210	57.00	210	0.89	210		999	7.559	300		999	8.230	210	8.810	330	13.8	12.6		-0.939525	-0.892257		
2/23/2023 11:30:00 PM	0.481	210	8.170	210	29.761	210	82.1	7.98	210	0.44	210	0.49	210	7.82	210	0.424	210			1023.14055	210	30.4	210	0.17	330	43.2	210	185.66	210	0.01	210		999	7.544	300		999	8.224	210	8.795	330	13.8	12.6		-0.940398	-0.893138		
2/23/2023 11:45:00 PM	0.489	210	8.160	210	29.759	210	82.1	7.98	210	0.46	210	0.49	210	7.82	210	0.408	210			1023.14110	210	30.2	210	0.17	330	42.6	210	31.41	210	1.88	210		999	7.570	300		999	8.227	210	8.820	330	13.8	12.6		-0.938952	-0.891713		
2/24/2023 12:00:00 AM	0.480	210	8.173	210	29.760	210	82.0	7.97	210	0.42	210	0.43	210	7.82	210	0.403	210			1023.13910	210	30.4	210	0.17	330	46.1	210	24.80	210	2.42	210		999	7.576	300		999	8.239	210	8.827	330	13.8	12.6		-0.938574	-0.891306		
2/24/2023 12:15:00 AM	0.473	210	8.173	210	29.765	210	81.9	7.96	210	0.46	210	0.50	210	7.82	210	0.426	210			1023.14380	210	30.2	210	0.17	330	45.4	210	88.16	210	1.78	210		999	7.583	300		999	8.233	210	8.834	330	13.8	12.6		-0.938223	-0.890967		
2/24/2023 12:30:00 AM	0.488	210	8.132	210	29.761	210	81.9	7.97	210	0.44	210	0.48	210	7.82	210	0.420	210			1023.14607	210	29.7	210	0.17	330	43.5	210	24.71	210	1.82	210		999	7.573	300		999	8.225	210	8.825	330	13.8	12.6		-0.938757	-0.891471		
2/24/2023 12:45:00 AM	0.487	210	8.132	210	29.763	210	82.0	7.98	210	0.48	210	0.48	210	7.82	210	0.415	210			1023.14786	210	30.1	210	0.17	330	43.5	210	114.66	210	2.02	210		999	7.555	300		999	8.224	210	8.806	330	13.8	12.6		-0.939777	-0.892499		
2/24/2023 1:00:00 AM	0.464	210	8.107	210	29.761	210	82.0	7.98	210	0.41	210	0.47	210	7.82	210	0.419	210			1023.14942	210	29.9	210	0.17	330	46.1	210	30.66	210	2.53	210		999	7.556	300		999	8.206	210	8.807	330	13.8	12.6		-0.939707	-0.892499		
2/24/2023 1:15:00 AM	0.488	210	8.119	210	29.761	210	82.1	7.99	210	0.47	210	0.45	210	7.82	210	0.413	210			1023.14797	210	29.7	210	0.17	330	44.0	210	41.92	210	1.95	210		999	7.561	300		999	8.218	210	8.812	330	13.8	12.6		-0.939454	-0.892187		
2/24/2023 1:30:00 AM	0.500	210	8.126	210	29.758	210	82.3	8.01	210	0.43	210	0.46	210	7.82	210	0.413	210			1023.14436	210	29.7	210	0.17	330	49.5	210	47.58	210	3.50	210		999	7.544	300		999	8.206	210	8.795	330	13.8	12.6		-0.940375	-0.893141		
2/24/2023 1:45:00 AM	0.494	210	8.142	210	29.754	210	82.3	8.01	210	0.48	210	0.46	210	7.83	210	0.427	210			1023.13918	210	30.2	210	0.17	330	46.1	210	40.89	210	5.87	210		999	7.533	300		999	8.198	210	8.785	330	13.8	12.5		-0.940988	-0.893710		
2/24/2023 2:00:00 AM	0.496	210	8.151	210	29.759	210	82.2	8.00	210	0.45	210	0.45	210	7.83	210	0.415	210			1023.14171	210	30.4	210	0.17	330	44.4	210	34.40	210	4.84	210		999	7.521	300		999	8.221	210	8.772	330	13.8	12.5		-0.941666	-0.894413		
2/24/2023 2:15:00 AM	0.496	210	8.145	210	29.758	210	82.3	8.00	210	0.48	210	0.43	210	7.83	210	0.417	210			1023.14200	210	30.6	210	0.17	330	47.7	210	26.86	210	6.10	210		999	7.559	300		999	8.210	210	8.810	330	13.8	12.5		-0.939541	-0.892290		
2/24/2023 2:30:00 AM	0.491	210	8.112	210	29.756	210	82.4	8.02	210	0.46	210	0.44	210	7.83	210	0.419	210			1023.14490	210	30.2	210	0.17	330	47.6	210	27.47	210	5.86	210		999	7.572	300		999	8.196	210	8.824	330	13.8	12.6		-0.938838	-0.891555		
2/24/2023 2:45:00 AM	0.502	210	8.092	210	29.751	210	82.5	8.03	210	0.49	210	0.44	210	7.83	210	0.432	210			1023.14384	210	30.1	210	0.17	330	46.5	210	36.38	210	6.26	210		999	7.577	300		999	8.195	210	8.828	330	13.8	12.6		-0.938559	-0.891312		
2/24/2023 3:00:00 AM	0.516	210	8.114	210	29.760	210	82.4	8.02	210	0.44	210	0.44	210	7.83	210	0.436	210			1023.14764	210	29.9	210	0.17	330	45.3	210	45.27	210	5.50	210		999	7.565	300		999	8.193	210	8.817	330	13.8	12.6		-0.939215	-0.891934		
2/24/2023 3:15:00 AM	0.525	210	8.159	210	29.706	210	82.4	8.01	210	0.48	210	0.48	210	7.83	210	0.419	210			1023.09939	210	29.9	210	0.17	330	45.8	210	37.29	210	5.05	210		999	7.584	300		999	8.212	210	8.834	330	13.8	12.6		-0.938157	-0.890898		
2/24/2023 3:30:00 AM	0.523	210	8.149	210	29.712	210	82.6	8.03	210	0.44	210	0.51	210	7.83	210	0.414	210			1023.10570	210	30.1	210	0.17	330	45.7	210	34.06	210	4.91	210		999	7.615	300		999	8.209	210	8.865	330	13.8	12.5		-0.936417	-0.889166		
2/24/2023 3:45:00 AM	0.500	210	8.133	210	29.713	210	82.6	8.04	210	0.48	210	0.47	210	7.83	210	0.423	210			1023.10842	210	29.9	210	0.17	330	49.1	210	33.65	210	4.80	210		999	7.617	300		999	8.210	210	8.868	330	13.8	12.6		-0.936288	-0.889037		
2/24/2023 4:00:00 AM	0.494	210	8.152	210	29.710	210	82.5	8.02	210	0.44	210	0.50	210	7.83	210	0.431	210			1023.10331	210	29.7	210	0.17	330	47.4	210	23.85	210	4.05	210		999	7.615	300		999	8.218	210	8.865	330	13.8	12.6		-0.936448	-0.889194		
2/24/2023 4:15:00 AM	0.502	210	8.151	210	29.726	210	82.4	8.02	210	0.46	210	0.49	210	7.83	210	0.428	210			1023.11640	210	29.5	210	0.17	330	52.7	210	16.94	210	4.75	210		999	7.615	300		999	8.225	210	8.866	330	13.8	12.5		-0.936395	-0.889158		
2/24/2023 4:30:00 AM	0.505	210	8.129	210	29.738	210	82.4	8.02	210	0.43	210	0.47	210	7.83	210	0.417	210			1023.12885	210	29.2	210	0.17	330	47.1	210	13.70	210	5.12	210		999	7.618	300		999	8.222	210	8.868	330	13.8	12.5		-0.936233	-0.889009		
2/24/2023 4:45:00 AM	0.510	210	8.136	210	29.753	210	82.4	8.02	210	0.46	210	0.45	210	7.83	210	0.417	210			1023.13951	210	29.5	210	0.17	330	49.1	210	20.08	210	4.17	210		999	7.615	300		999	8.220	210	8.865	330	13.8	12.6		-0.936436	-0.889216		
2/24/2023 5:00:00 AM	0.516	210	8.159	210	29.757	210	82.3	8.00	210	0.43	210	0.47	210	7.83	210	0.411	210			1023.13924	210	29.3	210	0.17	330	51.9	210	11.47	210	4.48	210		999	7.601	300		999	8.209	210	8.851	330	13.8	12.5		-0.937226	-0.890004		
2/24/2023 5:15:00 AM	0.507	210	8.134	210	29.758	210	82.3	8.01	210	0.47	210	0.45	210	7.83	210	0.416	210			1023.14307	210	29.7	210	0.17	330	48.8	210	20.04	210	5.30	210		999	7.590	300		999	8.212	210	8.841	330	13.8	12.5		-0.937833	-0.890571		
2/24/2023 5:30:00 AM	0.509	210	8.139	210	29.753	210	82.3	8.01	210	0.44	210	0.45	210	7.83	210	0.425	210			1023.13912	210	29.3	210	0.17	330	55.9	210	19.95	210	4.79	210		999	7.582	300		999	8.209	210	8.832	330	13.8	12.6		-0.938284	-0.891066		
2/24/2023 5:45:00 AM	0.507	210	8.120	210	29.759	210	82.4	8.01	210	0.46	210	0.46	210	7.83	210	0.419	210			1023.14655	210	29.7	210	0.17	330	53.1	210	32.33	210	4.86	210		999	7.577	300		999	8.210	210	8.828	330	13.8	12.5		-0.938519	-0.891309		
2/24/2023 6:00:00 AM	0.475	210	8.126	210	29.757	210	82.3	8.01	210	0.44	210	0.43	210	7.83	210	0.412	210			1023.14350	210	29.5	210	0.17	330	51.7	210	23.77	210	5.28	210		999	7.562	300		999	8.218	210	8.812	330	13.8	12.5		-0.939406	-0.892154		
2/24/2023 6:15:00 AM	0.507	210	8.133	210	29.760	210	82.2	8.00	210	0.46	210	0.45	210	7.83	210	0.421	210			1023.14514	210	28.8	210	0.17	330	49.5	210	41.22	210	3.92	210		999	7.556	300		999	8.204	210	8.807	330	13.8	12.5		-0.939720	-0.892496		
2/24/2023 6:30:00 AM	0.520	210	8.135	210	29.760	210	82.1	7.99	210	0.43	210	0.44	210	7.82	210	0.421	210			1023.14517	210	29.0	210	0.23	330	45.8	210	34.68	210	3.79	210		999	7.560	300		999	8.200	210	8.811	330	13.8	12.6		-0.939500	-0.892251		
2/24/2023 6:45:00 AM	0.469	210	8.124	210	29.760	210	82.3	8.01	210	0.47	210	0.41	210	7.82	210	0.412	210			1023.14678	210	29.0	210	2.10	210	49.2	210	30.89	210	3.89	210		999	7.591	300		999	8.194	210	8.841	330	13.8	12.5		-0.937774	-0.890578		
2/24/2023 7:00:00 AM	0.523	210	8.110	210	29.761	210	82.2	8.00	210	0.44	210	0.44	210	7.82	210	0.422	210			1023.14899	210	29.0	210	12.92	210	50.1	210	29.45	210	5.16	210		999	7.577	300		999	8.189	210	8.829	330	13.8	12.5		-0.938539	-0.891283		
2/24/2023 7:15:00 AM	0.523	210	8.111	210	29.761	210	82.1	8.00	210	0.47	210	0.45	210	7.82	210	0.433	210			1023.14869	210	28.6	210	35.01	210	50.0	210	39.92	210	4.86	210		999	7.575	300		999	8.185	210	8.826	330	13.8	12.5		-0.938656	-0.891423		
2/24/2023 7:30:00 AM	0.506	210	8.131	210	29.764	210	82.2	8.00	210	0.43	210	0.45	210	7.82	210	0.421	210			1023.14873	210	28.8	210	59.33	210	52.0	210	42.58	210	4.01	210		999	7.578	300		999	8.188	210	8.828	330	13.8	12.5		-0.938503	-0.891302		
2/24/2023 7:45:00 AM	0.499	210	8.140	210	29.765	210	82.2	8.00	210	0.45	210	0.47	210	7.83	210	0.412	210			1023.14791	210	28.8	210	190.86	210	49.0	210	39.76	210	4.58	210		999	7.573	300		999	8.198	210	8.823	330	13.8	12.6		-0.938798	-0.891585		
2/24/2023 8:00:00 AM	0.530	210	8.110	210	29.753	210	82.2	8.01	210	0.38	210	0.44	210	7.83	210	0.418	210			1023.14297	210	29.3	210	262.75	210	47.7	210	27.50	210	3.49	210		999	7.580	300		999	8.203	210	8.830	330	13.8	12.8		-0.938373	-0.891166		
2/24/2023 8:15:00 AM	0.542	210	8.099	210	29.750	210	82.4	8.03	210	0.38	210	0.45	210	7.83	210	0.423	210			1023.14200	210	29.5	210	358.65	210	46.3	210	37.69	210	4.82	210		999	7.573	300		999	8.183	210	8.824	330	13.8	13.0		-0.938753	-0.891539		
2/24/2023 8:30:00 AM	0.521	210	8.103	210	29.755	210	82.4	8.02	210	0.33	210	0.44	210	7.83	210	0.420	210			1023.14532	210	29.7	210	455.38	210	45.8	210	55.28	210	4.44	210		999	7.578	300		999	8.186	210	8.828	330	13.8	12.9		-0.938476	-0.891286		
2/24/2023 8:45:00 AM	0.535	210	8.115	210	29.754	210	82.4	8.02	210	0.39	210	0.45	210	7.83	210	0.429	210			1023.14287	210	29.9	210	527.22	210	48.9	210	34.08	210	3.97	210		999	7.586	300		999	8.197	210	8.837	330	13.8	13.0		-0.938026	-0.890802		
2/24/2023 9:00:00 AM	0.537	210	8.132	210	29.760	210	82.3	8.01	210	0.36	210	0.45	210	7.83	210	0.418	210			1023.14530	210	30.1	210	613.33	210	46.9	210	42.51	210	3.18	210		999	7.578	300		999	8.197	210	8.829	330	13.8	13.1		-0.938485	-0.891272		
2/24/2023 9:15:00 AM	0.515	210	8.127	210	29.758	210	82.3	8.01	210	0.36	210	0.45	210	7.83	210	0.414	210			1023.14406	210	30.2	210	697.00	210	42.7	210	58.38	210	2.51	210		999	7.589	300		999	8.203	210	8.840	330	13.8	13.1		-0.937877	-0.890657		
2/24/2023 9:30:00 AM	0.541	210	8.142	210	29.767	210	82.4	8.02	210	0.27	210	0.54	210	7.83	210	0.428	210			1023.14913	210	31.5	210	701.63	210	47.7	210	39.35	210	3.10	210		999	7.604	300		999	8.204	210	8.854	330	13.8	13.1		-0.937065	-0.889847		
