**Legend**
* 
* Marine mooring data provided by King County are preliminary and have not received final approval, unless specified.
* Real-time automatic checks are done to determine if values are outside of sensor ranges or if data are missing, and further data review is performed by data managers on a semi-annual basis. 
* Inaccuracies in the data may be present because of instrument malfunctions.
* Subsequent review may result in significant revisions to the data.
* 
* Data users are cautioned to consider carefully the provisional nature of this data before using it for decisions.
* Prior to using data in publications and for appropriate citation, contact the Marine and Sediment Assessment Group (MarineWQ@kingcounty.gov).
* 
* ----PARAMETERS---
* 
* Starting on Feb. 15, 2017, the SBE HydroCAT-EP sonde will be used at this site for water data. Previously, YSI 6600 V2 sondes were used. The sonde type and unique identifier is stored under ‘Sonde_ID’ column. Satlantic SUNA and SeaFET sensors for are used for nitrate and high-precision pH, respectively.
* Meteorological data collection began in March , 2019 using a Vaisala WXT510 station and RM Young wind monitor HD.
* Parameter names denote measurement unit. Parameters ending in V represent raw voltage values or battery volts. 
* For more details, see mooring specifications: https://green2.kingcounty.gov/marine-buoy/
* 
* Note on the SeaFET: There are several pH parameters reported. The SeaFET measures pH in two ways, using an internal and an external reference. For details, please refer to the SeaFET documentation at www.satlantic.com
* For most users, refer to ‘SeaFET_EXT_pH_wSal’. This value uses the external reference and is automatically recalculated using in-situ salinity.  If salinity data are missing, then the default salinity of 30 PSU is used and pH is qualified as interpolated.
* Methods follow Bresnahan et. al, 2014, Best practices for autonomous measurement of seawater pH with the Durafet, Methods in Oceanography: 44-60.
* For the SUNA nitrate data, refer to ‘SUNA_ Nitrite+Nitrate_N_mg/L_final’ when available, as these data are finalized and, when feasible, corrected for drift following the methods in Pellerin et. al 2013, USGS Techniques and Methods 1-D5
* Site coordinate: Lat 47.53716, Long -122.40612 
* ----QUALIFIER CODES----
* Data for each parameter are followed by a 3-digit qualifier column (where the parameter name is preceded by Qual_). The quality and level of quality control (QC) is denoted for each data value.
* 
*  Summary Qualifier – 1st digit - Denotes status and overall quality of data.
* <1 . . > Finalized – Good – passed secondary review by data manager.
* <2 . . > Provisional – Good – passed initial automatic quality control check.  
* <3 . . > Questionable/suspect data. Use data with much caution.
* <4 . . > Poor/bad data. Avoid using this data.
* <9 . . > Missing data.
*
* Primary Qualifier – 2nd digit – Automatic QC flag.
* <. 0 . > Quality unknown for parameter. Avoid using this data without further review.
* <. 1 . > Passed automatic quality control checks.
* <. 2 . > Sensor failed end check validation after recovery.
* <. 3 . > Value is outside of climatological range by site.
* <. 4 . > Value is outside of measurement range for sensor.
* <. 8 . > Interpolated value, or used an interpolated input value in the calculation. For example, if salinity is missing, then a default salinity is used to calculate pH. 
* <. 9 . > Missing data.
*
* Secondary Qualifier – 3rd digit – Manually applied QC flag after data review by data manager.
* <. . 0> No secondary review completed – Default value.
* <. . 1> Good data, no adjustments made.
* <. . 2> Probably good data, no adjustments made (e.g. sensor failed end check, but previous data looks good).
* <. . 3> Questionable/suspect data (e.g. sensor drift).
* <. . 4> Poor/bad data.
* <. . 5> Value corrected/changed manually.
* <. . 8> Interpolated value, or used an interpolated input value in the calculation. 
* <. . 9> Missing data.
***END***
Date	Depth_m	Qual_Depth	Water_Temperature_degC	Qual_Water_Temperature	Salinity_PSU	Qual_Salinity	Dissolved_Oxygen_%Sat	Dissolved_Oxygen_mg/L	Qual_DO	Chlorophyll_Fluorescence_ug/L	Qual_Chlorophyll_Fluorescence	Turbidity_NTU	Qual_Turbidity	Sonde_pH	Qual_Sonde_pH	SUNA_Nitrite+Nitrate_mgN/L_raw	Qual_SUNA_Nitrite+Nitrate_mgN/L_raw	SUNA_Nitrite+Nitrate_mgN/L_final	Qual_SUNA_Nitrite+Nitrate_mgN/L_final	Density_kg/m^3	Qual_Water_Density	Air_Temperature_F	Qual_Air_Temperature	Surf_PAR_umol/s/sqm	Qual_Surf_PAR	Rel_Humidity_%	Qual_Rel_Hum	Wind_Direction_deg	Qual_Wind_Direction	Wind_Speed_m/sec	Qual_Wind_Speed	SeaFET_External_pH_final_recalc	Qual_SeaFET_External_pH_final_recalc	SeaFET_Internal_pH_raw	Qual_SeaFET_Internal_pH_raw	SeaFET_Internal_pH_recalculated	Qual_SeaFET_Internal_pH_recalculated	SeaFET_Temperature_degC	Qual_SeaFET_Temperature	SeaFET_External_pH_recalc_w_salinity	Qual_SeaFET_External_pH_recalc_w_salinity	Sonde_Batt_V	Logger_Batt_V	Sonde_ID	SEAFET_INT_PH_V	SEAFET_EXT_PH_V	SeaFET_ID	
5/4/2023 8:15:00 PM	0.418	210	11.235	210	28.597	210	151.9	13.91	210	14.35	210	1.03	210	8.55	210	0.025	210			1021.75573	210	51.2	210	0.18	330	84.4	210	171.26	210	8.10	210		999	8.338	300		999	11.046	210		440	13.8	12.9		-0.894972	-0.846720		
5/4/2023 8:30:00 PM	0.384	210	11.347	210	28.532	210	154.4	14.10	210	14.75	210	1.06	210	8.57	210	0.031	210			1021.68630	210	51.4	210	0.18	330	83.9	210	165.81	210	8.35	210		999	8.337	300		999	11.147	210		440	13.8	12.8		-0.894975	-0.846687		
5/4/2023 8:45:00 PM	0.382	210	11.199	210	28.613	210	153.2	14.03	210	15.06	210	1.03	210	8.55	210	0.038	210			1021.77422	210	51.4	210	0.18	330	82.6	210	166.37	210	8.70	210		999	8.336	300		999	11.233	210		440	13.8	12.9		-0.895003	-0.846679		
5/4/2023 9:00:00 PM	0.400	210	11.572	210	28.422	210	160.0	14.56	210	15.47	210	1.12	210	8.61	210	0.020	210			1021.56202	210	51.4	210	0.18	330	83.5	210	164.91	210	7.96	210		999	8.334	300		999	11.330	210		440	13.8	12.8		-0.895087	-0.846699		
5/4/2023 9:15:00 PM	0.390	210	11.389	210	28.518	210	157.2	14.34	210	16.01	210	1.10	210	8.58	210	0.014	210			1021.66802	210	51.0	210	0.18	330	84.0	210	162.89	210	8.93	210		999	8.288	300		999	11.372	210		440	13.8	12.8		-0.897668	-0.849271		
5/4/2023 9:30:00 PM	0.353	210	11.448	210	28.476	210	157.7	14.38	210	15.92	210	1.11	210	8.59	210	0.021	210			1021.62591	210	51.0	210	0.18	330	83.9	210	166.11	210	8.88	210		999	8.287	300		999	11.410	210		440	13.8	12.8		-0.897693	-0.849288		
5/4/2023 9:45:00 PM	0.340	210	10.964	210	28.741	210	151.8	13.95	210	16.33	210	1.02	210	8.52	210	0.025	210			1021.91416	210	51.0	210	0.18	330	84.0	210	164.79	210	7.92	210		999	8.237	300		999	11.344	210		440	13.8	12.8		-0.900588	-0.852238		
5/4/2023 10:00:00 PM	0.421	210	10.968	210	28.731	210	150.1	13.80	210	16.64	210	1.03	210	8.52	210	0.038	210			1021.90549	210	50.7	210	0.18	330	84.3	210	165.68	210	7.79	210		999	8.225	300		999	11.291	210		440	13.8	12.8		-0.901288	-0.852875		
5/4/2023 10:15:00 PM	0.394	210	10.979	210	28.726	210	150.1	13.80	210	16.84	210	1.03	210	8.52	210	0.016	210			1021.89959	210	50.9	210	0.18	330	84.9	210	173.76	210	6.62	210		999	8.201	300		999	11.214	210		440	13.8	12.8		-0.902622	-0.854259		
5/4/2023 10:30:00 PM	0.384	210	11.074	210	28.674	210	150.0	13.77	210	16.61	210	1.05	210	8.53	210	0.018	210			1021.84312	210	50.9	210	0.18	330	84.8	210	162.21	210	7.02	210		999	8.173	300		999	11.203	210		440	13.8	12.8		-0.904252	-0.855822		
5/4/2023 10:45:00 PM	0.386	210	10.968	210	28.717	210	146.9	13.51	210	15.83	210	1.00	210	8.51	210	0.030	210			1021.89458	210	50.7	210	0.18	330	85.0	210	167.95	210	6.85	210		999	8.126	300		999	11.130	210		440	13.8	12.7		-0.906878	-0.858439		
5/4/2023 11:00:00 PM	0.381	210	11.067	210	28.663	210	146.6	13.47	210	15.10	210	1.02	210	8.53	210	0.021	210			1021.83560	210	50.7	210	0.18	330	85.8	210	179.80	210	6.13	210		999	8.107	300		999	11.127	210		440	13.8	12.7		-0.907987	-0.859527		
5/4/2023 11:15:00 PM	0.385	210	10.790	210	28.805	210	144.0	13.28	210	14.74	210	0.94	210	8.48	210	0.046	210			1021.99221	210	50.5	210	0.18	330	86.0	210	171.95	210	6.53	210		999	8.097	300		999	11.085	210		440	13.8	12.8		-0.908554	-0.860072		
5/4/2023 11:30:00 PM	0.380	210	10.687	210	28.854	210	139.8	12.92	210	14.37	210	0.95	210	8.45	210	0.055	210			1022.04782	210	50.5	210	0.18	330	86.3	210	167.34	210	6.49	210		999	8.074	300		999	10.991	210		440	13.8	12.7		-0.909863	-0.861469		
5/4/2023 11:45:00 PM	0.382	210	10.575	210	28.899	210	137.9	12.77	210	14.01	210	0.93	210	8.43	210	0.046	210			1022.10102	210	50.3	210	0.18	330	86.2	210	167.35	210	7.01	210		999	8.065	300		999	10.907	210		440	13.8	12.7		-0.910409	-0.862043		
5/5/2023 12:00:00 AM	0.382	210	10.582	210	28.912	210	137.4	12.73	210	13.79	210	0.92	210	8.43	210	0.046	210			1022.10994	210	50.3	210	0.18	330	86.2	210	165.19	210	7.10	210		999	8.138	300		999	10.830	210		440	13.8	12.7		-0.906304	-0.858047		
5/5/2023 12:15:00 AM	0.374	210	10.508	210	28.956	210	136.7	12.68	210	13.53	210	0.93	210	8.42	210	0.042	210			1022.15650	210	50.1	210	0.18	330	86.6	210	165.04	210	7.27	210		999	8.173	300		999	10.753	210		440	13.8	12.7		-0.904403	-0.856217		
5/5/2023 12:30:00 AM	0.374	210	10.470	210	28.972	210	136.2	12.65	210	14.22	210	0.90	210	8.41	210	0.047	210			1022.17525	210	50.0	210	0.18	330	86.9	210	171.54	210	7.45	210		999	8.183	300		999	10.677	210		440	13.8	12.7		-0.903858	-0.855580		
5/5/2023 12:45:00 AM	0.370	210	10.563	210	28.917	210	136.9	12.69	210	13.47	210	0.90	210	8.43	210	0.035	210			1022.11711	210	50.0	210	0.18	330	87.1	210	169.54	210	7.15	210		999	8.188	300		999	10.664	210		440	13.8	12.7		-0.903559	-0.855248		
5/5/2023 1:00:00 AM	0.382	210	10.515	210	28.956	210	135.8	12.60	210	13.55	210	0.93	210	8.42	210	0.044	210			1022.15497	210	50.0	210	0.18	330	87.0	210	176.89	210	6.73	210		999	8.167	300		999	10.640	210		440	13.8	12.7		-0.904734	-0.856480		
5/5/2023 1:15:00 AM	0.380	210	10.531	210	28.941	210	134.5	12.47	210	13.30	210	0.92	210	8.42	210	0.054	210			1022.14102	210	49.8	210	0.18	330	86.0	210	173.61	210	6.97	210		999	8.164	300		999	10.616	210		440	13.8	12.7		-0.904953	-0.856729		
5/5/2023 1:30:00 AM	0.383	210	10.513	210	28.947	210	133.9	12.42	210	12.93	210	0.93	210	8.42	210	0.036	210			1022.14848	210	49.8	210	0.18	330	85.0	210	174.29	210	6.74	210		999	8.152	300		999	10.609	210		440	13.8	12.7		-0.905635	-0.857329		
5/5/2023 1:45:00 AM	0.376	210	10.516	210	28.939	210	133.7	12.40	210	13.31	210	0.89	210	8.42	210	0.042	210			1022.14234	210	50.3	210	0.18	330	85.2	210	171.88	210	6.33	210		999	8.162	300		999	10.607	210		440	13.8	12.6		-0.905047	-0.856741		
5/5/2023 2:00:00 AM	0.382	210	10.470	210	28.954	210	132.7	12.32	210	12.82	210	0.94	210	8.41	210	0.044	210			1022.16078	210	50.1	210	0.18	330	84.7	210	182.62	210	8.44	210		999	8.159	300		999	10.590	210		440	13.8	12.6		-0.905252	-0.857033		
5/5/2023 2:15:00 AM	0.376	210	10.325	210	29.036	210	130.6	12.16	210	12.52	210	0.86	210	8.38	210	0.062	210			1022.24818	210	50.3	210	0.18	330	83.9	210	172.21	210	6.73	210		999	8.145	300		999	10.544	210		440	13.8	12.6		-0.906020	-0.857829		
5/5/2023 2:30:00 AM	0.374	210	10.268	210	29.057	210	128.8	12.01	210	11.72	210	0.84	210	8.37	210	0.083	210			1022.27386	210	50.3	210	0.18	330	84.4	210	174.88	210	7.32	210		999	8.134	300		999	10.481	210		440	13.8	12.6		-0.906677	-0.858468		
5/5/2023 2:45:00 AM	0.377	210	10.614	210	28.860	210	131.7	12.21	210	12.18	210	0.89	210	8.43	210	0.047	210			1022.06486	210	50.3	210	0.18	330	84.7	210	167.31	210	7.15	210		999	8.147	300		999	10.482	210		440	13.8	12.6		-0.905939	-0.857754		
5/5/2023 3:00:00 AM	0.363	210	10.554	210	28.900	210	134.0	12.42	210	12.49	210	0.92	210	8.43	210	0.045	210			1022.10532	210	50.1	210	0.17	330	84.4	210	168.68	210	8.37	210		999	8.175	300		999	10.536	210		440	13.8	12.6		-0.904370	-0.856111		
5/5/2023 3:15:00 AM	0.381	210	10.380	210	28.987	210	131.7	12.24	210	11.93	210	0.93	210	8.40	210	0.055	210			1022.20138	210	50.0	210	0.18	330	84.8	210	165.91	210	7.33	210		999	8.160	300		999	10.529	210		440	13.8	12.6		-0.905169	-0.856947		
5/5/2023 3:30:00 AM	0.386	210	10.562	210	28.871	210	131.0	12.16	210	11.56	210	0.88	210	8.42	210	0.053	210			1022.08117	210	50.0	210	0.18	330	84.8	210	169.07	210	7.56	210		999	8.159	300		999	10.510	210		440	13.8	12.6		-0.905263	-0.857103		
5/5/2023 3:45:00 AM	0.385	210	11.033	210	28.635	210	138.7	12.76	210	13.28	210	1.02	210	8.51	210	0.012	210			1021.81963	210	50.1	210	0.18	330	84.2	210	167.08	210	7.43	210		999	8.233	300		999	10.655	210		440	13.8	12.6		-0.901051	-0.852771		
5/5/2023 4:00:00 AM	0.391	210	10.965	210	28.685	210	141.0	12.97	210	13.22	210	1.02	210	8.51	210	0.012	210			1021.86967	210	50.5	210	0.18	330	83.9	210	169.75	210	7.29	210		999	8.242	300		999	10.786	210		440	13.8	12.6		-0.900503	-0.852165		
5/5/2023 4:15:00 AM	0.393	210	11.072	210	28.638	210	143.8	13.20	210	13.94	210	1.05	210	8.53	210	0.018	210			1021.81588	210	50.5	210	0.18	330	83.9	210	171.55	210	7.06	210		999	8.244	300		999	10.897	210		440	13.8	12.7		-0.900316	-0.852013		
5/5/2023 4:30:00 AM	0.378	210	10.881	210	28.706	210	141.2	13.01	210	13.45	210	1.02	210	8.49	210	0.020	210			1021.90040	210	50.5	210	0.36	330	83.8	210	172.08	210	7.49	210		999	8.230	300		999	10.932	210		440	13.8	12.6		-0.901091	-0.852732		
5/5/2023 4:45:00 AM	0.391	210	10.811	210	28.607	210	140.3	12.96	210	13.11	210	1.01	210	8.48	210	0.009	210			1021.83493	210	50.3	210	1.66	210	83.9	210	176.30	210	7.26	210		999	8.226	300		999	10.924	210		440	13.8	12.6		-0.901346	-0.853000		
5/5/2023 5:00:00 AM	0.391	210	10.807	210	28.585	210	138.8	12.82	210	12.77	210	1.00	210	8.48	210	0.027	210			1021.81873	210	50.3	210	5.21	210	83.1	210	168.74	210	7.22	210		999	8.240	300		999	10.882	210		440	13.8	12.7		-0.900591	-0.852294		
5/5/2023 5:15:00 AM	0.395	210	10.760	210	28.588	210	140.2	12.96	210	12.50	210	0.99	210	8.48	210	0.022	210			1021.82887	210	50.3	210	10.47	210	83.7	210	176.29	210	8.22	210		999	8.278	300		999	10.906	210		440	13.8	12.7		-0.898437	-0.850157		
5/5/2023 5:30:00 AM	0.406	210	10.882	210	28.504	210	141.7	13.08	210	13.05	210	1.03	210	8.50	210	0.011	210			1021.74298	210	50.5	210	20.92	210	83.2	210	167.35	210	7.63	210		999	8.297	300		999	10.923	210		440	13.8	12.6		-0.897321	-0.848944		
5/5/2023 5:45:00 AM	0.400	210	10.836	210	28.541	210	141.1	13.03	210	12.86	210	1.04	210	8.49	210	0.019	210			1021.77961	210	50.5	210	34.31	210	83.0	210	170.69	210	7.70	210		999	8.284	300		999	10.927	210		440	13.8	12.7		-0.898092	-0.849684		
5/5/2023 6:00:00 AM	0.423	210	10.829	210	28.554	210	140.3	12.96	210	13.03	210	1.03	210	8.49	210	0.024	210			1021.79125	210	50.5	210	27.83	210	83.6	210	176.28	210	6.87	210		999	8.276	300		999	10.915	210		440	13.8	12.6		-0.898547	-0.850174		
5/5/2023 6:15:00 AM	0.397	210	10.620	210	28.689	210	138.7	12.85	210	12.47	210	0.95	210	8.45	210	0.018	210			1021.93040	210	50.5	210	32.68	210	83.1	210	175.28	210	6.57	210		999	8.272	300		999	10.910	210		440	13.8	12.6		-0.898739	-0.850430		
5/5/2023 6:30:00 AM	0.409	210	10.683	210	28.687	210	136.7	12.66	210	13.16	210	1.00	210	8.46	210	0.023	210			1021.91888	210	50.3	210	41.15	210	83.3	210	170.09	210	8.25	210		999	8.240	300		999	10.841	210		440	13.8	12.6		-0.900570	-0.852304		
5/5/2023 6:45:00 AM	0.411	210	10.625	210	28.744	210	135.8	12.58	210	13.45	210	0.98	210	8.44	210	0.022	210			1021.97267	210	50.3	210	85.02	210	83.4	210	171.50	210	7.95	210		999	8.232	300		999	10.805	210		440	13.8	12.6		-0.901057	-0.852777		
5/5/2023 7:00:00 AM	0.402	210	10.520	210	28.823	210	133.5	12.39	210	12.71	210	0.96	210	8.42	210	0.020	210			1022.05108	210	50.3	210	77.77	210	83.9	210	170.00	210	7.64	210		999	8.208	300		999	10.748	210		440	13.8	12.7		-0.902392	-0.854140		
5/5/2023 7:15:00 AM	0.400	210	10.599	210	28.779	210	132.7	12.30	210	13.06	210	0.97	210	8.43	210	0.023	210			1022.00374	210	50.3	210	66.94	210	83.9	210	167.53	210	8.10	210		999	8.198	300		999	10.703	210		440	13.8	12.7		-0.903021	-0.854810		
5/5/2023 7:30:00 AM	0.387	210	10.727	210	28.696	210	133.8	12.38	210	12.97	210	1.03	210	8.46	210	0.014	210			1021.91831	210	50.3	210	77.92	210	84.1	210	168.28	210	7.84	210		999	8.221	300		999	10.737	210		440	13.8	12.7		-0.901706	-0.853438		
5/5/2023 7:45:00 AM	0.376	210	10.886	210	28.575	210	136.2	12.57	210	13.90	210	1.06	210	8.48	210	0.022	210			1021.79805	210	50.1	210	99.66	210	84.7	210	165.19	210	8.04	210		999	8.238	300		999	10.779	210		440	13.8	12.7		-0.900718	-0.852388		
5/5/2023 8:00:00 AM	0.433	210	11.154	210	28.338	210	143.3	13.17	210	14.83	210	1.12	210	8.55	210	0.018	210			1021.56871	210	50.3	210	127.88	210	84.6	210	172.09	210	8.40	210		999	8.294	300		999	10.898	210		440	13.8	12.7		-0.897500	-0.849153		
5/5/2023 8:30:00 AM	0.434	210	11.224	210	28.195	210	148.6	13.64	210	15.35	210	1.15	210	8.57	210	0.018	210			1021.44616	210	50.5	210	174.63	210	84.7	210	171.58	210	7.66	210		999	8.340	300		999	11.117	210		440	13.8	12.8		-0.894846	-0.846315		
5/5/2023 8:45:00 AM	0.383	210	11.218	210	28.180	210	148.4	13.62	210	15.78	210	1.18	210	8.57	210	0.003	440			1021.43506	210	50.3	210	154.55	210	85.1	210	168.15	210	8.19	210		999	8.340	300		999	11.172	210		440	13.8	12.8		-0.894828	-0.846229		
5/5/2023 9:00:00 AM	0.403	210	11.252	210	28.182	210	148.8	13.65	210	14.34	210	1.15	210	8.57	210	0.013	210			1021.43126	210	50.3	210	205.18	210	84.5	210	168.23	210	7.47	210		999	8.342	300		999	11.217	210		440	13.8	12.9		-0.894675	-0.846042		
5/5/2023 9:15:00 AM	0.410	210	11.242	210	28.228	210	148.4	13.62	210	15.13	210	1.16	210	8.57	210	0.012	210			1021.46839	210	50.5	210	213.59	210	84.4	210	172.35	210	7.49	210		999	8.333	300		999	11.242	210		440	13.8	12.9		-0.895160	-0.846503		
5/5/2023 9:30:00 AM	0.416	210	11.179	210	28.268	210	147.1	13.51	210	14.13	210	1.13	210	8.56	210	0.003	440			1021.51031	210	50.7	210	222.98	210	84.8	210	170.13	210	6.31	210		999	8.326	300		999	11.254	210		440	13.8	13.1		-0.895568	-0.846872		
5/5/2023 9:45:00 AM	0.405	210	11.244	210	28.215	210	147.6	13.54	210	13.44	210	1.11	210	8.57	210	-0.003	440			1021.45814	210	50.5	210	275.05	210	84.5	210	168.46	210	7.38	210		999	8.332	300		999	11.269	210		440	13.8	13.1		-0.895231	-0.846507		
5/5/2023 10:00:00 AM	0.406	210	11.240	210	28.234	210	148.2	13.60	210	12.55	210	1.15	210	8.57	210	0.002	440			1021.47350	210	50.5	210	312.14	210	84.5	210	169.99	210	6.45	210		999	8.340	300		999	11.287	210		440	13.8	13.2		-0.894780	-0.846048		
5/5/2023 10:15:00 AM	0.408	210	11.226	210	28.252	210	148.5	13.62	210	12.71	210	1.14	210	8.57	210	0.002	440			1021.48992	210	50.5	210	310.38	210	84.9	210	170.92	210	6.96	210		999	8.337	300		999	11.292	210		440	13.8	13.2		-0.894945	-0.846122		
5/5/2023 10:30:00 AM	0.415	210	11.158	210	28.294	210	146.1	13.42	210	14.99	210	1.11	210	8.55	210	0.009	210			1021.53355	210	50.7	210	231.32	210	84.6	210	167.21	210	7.31	210		999	8.324	300		999	11.271	210		440	13.8	13.3		-0.895683	-0.846879		
5/5/2023 10:45:00 AM	0.395	210	11.077	210	28.357	210	145.4	13.37	210	14.93	210	1.09	210	8.54	210	0.017	210			1021.59657	210	50.5	210	216.40	210	84.7	210	171.09	210	7.67	210		999	8.310	300		999	11.243	210		440	13.8	13.2		-0.896488	-0.847581		
5/5/2023 11:00:00 AM	0.416	210	11.178	210	28.283	210	145.5	13.37	210	14.85	210	1.11	210	8.55	210	0.013	210			1021.52182	210	50.5	210	243.13	210	84.5	210	171.76	210	8.33	210		999	8.307	300		999	11.220	210		440	13.8	13.3		-0.896680	-0.847889		
5/5/2023 11:15:00 AM	0.438	210	11.121	210	28.264	210	145.9	13.42	210	14.32	210	1.10	210	8.55	210	0.015	210			1021.51683	210	50.7	210	276.93	210	84.6	210	172.71	210	7.19	210		999	8.310	300		999	11.229	210		440	13.8	13.2		-0.896489	-0.847611		
5/5/2023 11:30:00 AM	0.405	210	11.052	210	28.296	210	145.2	13.37	210	15.07	210	1.11	210	8.54	210	0.022	210			1021.55332	210	50.7	210	245.22	210	84.3	210	170.52	210	6.87	210		999	8.290	300		999	11.195	210		440	13.8	13.3		-0.897643	-0.848731		
5/5/2023 11:45:00 AM	0.383	210	10.988	210	28.369	210	143.3	13.21	210	14.48	210	1.08	210	8.52	210	0.022	210			1021.62067	210	50.7	210	254.59	210	84.3	210	166.30	210	6.76	210		999	8.277	300		999	11.157	210		440	13.8	13.3		-0.898351	-0.849433		
5/5/2023 12:00:00 PM	0.426	210	10.963	210	28.403	210	142.4	13.13	210	14.88	210	1.09	210	8.52	210	0.007	210			1021.65126	210	50.7	210	265.90	210	84.4	210	165.83	210	6.12	210		999	8.257	300		999	11.121	210		440	13.8	13.3		-0.899519	-0.850612		
5/5/2023 12:15:00 PM	0.410	210	10.963	210	28.396	210	142.7	13.15	210	13.59	210	1.09	210	8.52	210	0.014	210			1021.64617	210	50.5	210	297.45	210	84.3	210	165.62	210	6.25	210		999	8.258	300		999	11.095	210		440	13.8	13.3		-0.899464	-0.850558		
5/5/2023 12:30:00 PM	0.420	210	10.915	210	28.432	210	141.9	13.09	210	12.96	210	1.05	210	8.52	210	0.012	210			1021.68197	210	50.7	210	309.29	210	84.8	210	161.49	210	6.07	210		999	8.247	300		999	11.062	210		440	13.8	13.4		-0.900104	-0.851235		
5/5/2023 12:45:00 PM	0.410	210	10.765	210	28.521	210	138.8	12.84	210	12.10	210	0.98	210	8.49	210	0.038	210			1021.77618	210	50.7	210	291.35	210	84.2	210	165.82	210	6.26	210		999	8.206	300		999	11.003	210		440	13.8	13.5		-0.902428	-0.853483		
5/5/2023 1:00:00 PM	0.416	210	10.565	210	28.661	210	135.5	12.58	210	10.81	210	0.89	210	8.45	210	0.038	210			1021.91744	210	50.7	210	329.63	210	84.2	210	170.74	210	5.25	210		999	8.187	300		999	10.916	210		440	13.8	13.4		-0.903554	-0.854711		
5/5/2023 1:15:00 PM	0.406	210	10.254	210	28.857	210	130.4	12.16	210	9.97	210	0.78	210	8.39	210	0.073	210			1022.12087	210	50.7	210	238.32	210	83.7	210	167.37	210	5.90	210		999	8.146	300		999	10.768	210		440	13.8	13.4		-0.905890	-0.857113		
5/5/2023 1:30:00 PM	0.416	210	9.287	210	29.412	210	113.4	10.77	210	4.32	210	0.44	210	8.17	210	0.194	210			1022.70430	210	50.9	210	203.02	210	83.3	210	158.29	210	5.65	210		999	8.057	300		999	10.453	210		440	13.8	13.4		-0.911042	-0.862493		
5/5/2023 1:45:00 PM	0.411	210	9.389	210	29.353	210	107.8	10.23	210	5.84	210	0.51	210	8.17	210	0.197	210			1022.64258	210	51.0	210	156.12	210	82.8	210	165.69	210	6.28	210		999	7.926	300		999	10.100	210		440	13.8	13.3		-0.918468	-0.870066		
5/5/2023 2:00:00 PM	0.425	210	9.437	210	29.320	210	108.9	10.32	210	5.19	210	0.54	210	8.18	210	0.202	210			1022.60957	210	51.4	210	305.90	210	82.5	210	170.48	210	5.06	210		999	7.939	300		999	9.882	210		440	13.8	13.3		-0.917837	-0.869507		
5/5/2023 2:15:00 PM	0.418	210	9.656	210	29.176	210	112.9	10.65	210	6.78	210	0.61	210	8.23	210	0.164	210			1022.46346	210	51.2	210	343.56	210	82.8	210	168.72	210	5.28	210		999	8.041	300		999	9.996	210		440	13.8	13.5		-0.912069	-0.863516		
5/5/2023 2:30:00 PM	0.428	210	9.562	210	29.233	210	113.6	10.74	210	6.42	210	0.61	210	8.22	210	0.182	210			1022.52228	210	51.4	210	379.89	210	83.2	210	167.07	210	5.13	210		999	7.986	300		999	9.850	210		440	13.8	13.5		-0.915206	-0.866801		
5/5/2023 2:45:00 PM	0.410	210	9.628	210	29.178	210	113.5	10.72	210	6.25	210	0.61	210	8.24	210	0.180	210			1022.46963	210	51.4	210	380.92	210	83.1	210	167.18	210	4.72	210		999	7.981	300		999	9.856	210		440	13.8	13.6		-0.915481	-0.867042		
5/5/2023 3:00:00 PM	0.417	210	9.798	210	29.099	210	117.3	11.04	210	5.85	210	0.62	210	8.28	210	0.139	210			1022.38144	210	51.4	210	420.69	210	83.7	210	164.14	210	5.27	210		999	8.001	300		999	9.870	210		440	13.8	13.7		-0.914352	-0.865929		
5/5/2023 3:15:00 PM	0.422	210	10.514	210	28.567	210	129.7	12.06	210	8.69	210	0.83	210	8.44	210	0.056	210			1021.85285	210	51.4	210	407.48	210	83.8	210	169.12	210	4.47	210		999	8.040	300		999	9.977	210		440	13.8	13.7		-0.912105	-0.863573		
5/5/2023 3:30:00 PM	0.410	210	10.452	210	28.726	210	134.3	12.50	210	8.85	210	0.83	210	8.45	210	0.064	210			1021.98680	210	51.2	210	427.21	210	83.5	210	181.04	210	4.54	210		999	8.116	300		999	10.116	210		440	13.8	14.0		-0.907784	-0.859213		
5/5/2023 3:45:00 PM	0.418	210	10.375	210	28.770	210	134.5	12.53	210	11.81	210	0.86	210	8.44	210	0.052	210			1022.03324	210	51.2	210	316.60	210	82.6	210	169.71	210	4.52	210		999	8.142	300		999	10.236	210		440	13.8	14.0		-0.906289	-0.857642		
5/5/2023 4:00:00 PM	0.417	210	10.388	210	28.746	210	134.4	12.52	210	12.05	210	0.84	210	8.43	210	0.056	210			1022.01227	210	51.4	210	277.35	210	83.7	210	169.35	210	5.12	210		999	8.115	300		999	10.313	210		440	13.8	13.8		-0.907797	-0.859074		
5/5/2023 4:15:00 PM	0.425	210	10.389	210	28.744	210	134.4	12.52	210	12.36	210	0.83	210	8.44	210	0.057	210			1022.01051	210	51.2	210	223.67	210	83.7	210	168.16	210	5.04	210		999	8.091	300		999	10.362	210		440	13.8	13.6		-0.909126	-0.860461		
5/5/2023 4:30:00 PM	0.419	210	10.345	210	28.753	210	134.5	12.54	210	11.83	210	0.80	210	8.43	210	0.063	210			1022.02455	210	51.2	210	262.48	210	83.7	210	171.11	210	4.88	210		999	8.127	300		999	10.382	210		440	13.8	14.0		-0.907092	-0.858371		
